date,amount,transaction_type
2017-05-24,867.0439824,swap
2017-05-25,41.78848468,swap
2017-05-26,647.4292483,stake
2017-05-27,765.3193897,swap
2017-05-28,761.8917035,withdraw
2017-05-29,887.2132274,stake
2017-05-30,731.7434054,stake
2017-05-31,928.531961,transfer
2017-06-01,339.3300338,stake
2017-06-02,508.1773226,swap
2017-06-03,23.93886665,transfer
2017-06-04,16.88801143,swap
2017-06-05,247.7253542,withdraw
2017-06-06,109.7991252,withdraw
2017-06-07,267.6092543,transfer
2017-06-08,185.2728616,transfer
2017-06-09,38.23482459,swap
2017-06-10,910.2111049,withdraw
2017-06-11,18.14090008,transfer
2017-06-12,738.7213229,withdraw
2017-06-13,160.6264081,withdraw
2017-06-14,913.1073258,withdraw
2017-06-15,893.8679802,swap
2017-06-16,657.3621349,swap
2017-06-17,675.5118083,withdraw
2017-06-18,15.28575055,withdraw
2017-06-19,985.0228505,withdraw
2017-06-20,879.0542775,stake
2017-06-21,896.1551635,stake
2017-06-22,662.6520917,swap
2017-06-23,351.3390594,withdraw
2017-06-24,894.7121626,stake
2017-06-25,298.6017589,transfer
2017-06-26,567.0844279,transfer
2017-06-27,108.7336626,withdraw
2017-06-28,922.7360738,stake
2017-06-29,149.3627532,transfer
2017-06-30,232.6478377,swap
2017-07-01,562.5528165,transfer
2017-07-02,766.4520702,swap
2017-07-03,623.1577929,transfer
2017-07-04,239.8125737,transfer
2017-07-05,10.9336121,stake
2017-07-06,759.5790745,transfer
2017-07-07,985.3552527,transfer
2017-07-08,811.8139891,swap
2017-07-09,465.604552,swap
2017-07-10,904.7295888,transfer
2017-07-11,415.7491964,withdraw
2017-07-12,529.6847434,transfer
2017-07-13,482.3584697,transfer
2017-07-14,453.1476339,stake
2017-07-15,777.4388616,transfer
2017-07-16,531.5012182,transfer
2017-07-17,323.5499508,swap
2017-07-18,265.576586,swap
2017-07-19,47.3698438,swap
2017-07-20,587.3632103,swap
2017-07-21,237.6618012,transfer
2017-07-22,156.6525828,withdraw
2017-07-23,657.2916642,stake
2017-07-24,684.3971652,stake
2017-07-25,754.6333433,withdraw
2017-07-26,508.5411274,withdraw
2017-07-27,895.1140592,stake
2017-07-28,936.9793259,transfer
2017-07-29,809.2972304,stake
2017-07-30,639.2375472,withdraw
2017-07-31,310.6837441,transfer
2017-08-01,983.1154724,stake
2017-08-02,281.3948055,transfer
2017-08-03,210.6303528,transfer
2017-08-04,447.7325726,withdraw
2017-08-05,66.27216501,swap
2017-08-06,978.70952,stake
2017-08-07,592.5492209,withdraw
2017-08-08,561.3825707,stake
2017-08-09,659.2383171,swap
2017-08-10,502.0534113,swap
2017-08-11,41.74288192,swap
2017-08-12,616.188176,swap
2017-08-13,719.0121382,stake
2017-08-14,422.58157,transfer
2017-08-15,759.7226164,transfer
2017-08-16,234.7312863,swap
2017-08-17,229.0638252,swap
2017-08-18,169.8028178,transfer
2017-08-19,378.2748122,withdraw
2017-08-20,848.541915,swap
2017-08-21,829.6329415,transfer
2017-08-22,388.9959659,withdraw
2017-08-23,593.2275486,transfer
2017-08-24,723.6081533,withdraw
2017-08-25,248.7947069,stake
2017-08-26,176.459675,withdraw
2017-08-27,972.3750333,swap
2017-08-28,621.3817401,withdraw
2017-08-29,981.6015646,withdraw
2017-08-30,344.3784273,swap
2017-08-31,706.001383,stake
2017-09-01,230.3776002,withdraw
2017-09-02,268.5881696,stake
2017-09-03,516.7831001,transfer
2017-09-04,326.4219443,transfer
2017-09-05,175.9453482,swap
2017-09-06,270.251895,stake
2017-09-07,45.39091052,swap
2017-09-08,707.3793853,swap
2017-09-09,497.1954905,withdraw
2017-09-10,103.3006357,transfer
2017-09-11,179.9770532,swap
2017-09-12,111.5091927,withdraw
2017-09-13,616.4668802,withdraw
2017-09-14,103.26826,stake
2017-09-15,756.7395097,transfer
2017-09-16,30.30581013,stake
2017-09-17,256.8820301,stake
2017-09-18,891.7600091,swap
2017-09-19,721.3460049,stake
2017-09-20,82.2386496,swap
2017-09-21,822.9148434,stake
2017-09-22,498.1047703,withdraw
2017-09-23,848.3151969,transfer
2017-09-24,604.7323767,transfer
2017-09-25,685.0147017,transfer
2017-09-26,993.5665448,withdraw
2017-09-27,240.0121905,withdraw
2017-09-28,627.706119,stake
2017-09-29,465.7181762,stake
2017-09-30,49.05743339,stake
2017-10-01,24.32593509,stake
2017-10-02,128.036292,transfer
2017-10-03,652.6008231,stake
2017-10-04,571.491457,withdraw
2017-10-05,557.8952656,withdraw
2017-10-06,41.5381949,withdraw
2017-10-07,474.6099664,swap
2017-10-08,925.3765897,swap
2017-10-09,403.6159506,swap
2017-10-10,628.6732451,stake
2017-10-11,782.0204889,transfer
2017-10-12,786.0860264,transfer
2017-10-13,524.0872816,stake
2017-10-14,859.3724259,stake
2017-10-15,397.4643124,swap
2017-10-16,889.8062826,withdraw
2017-10-17,247.8248947,withdraw
2017-10-18,287.4142429,swap
2017-10-19,62.58941796,swap
2017-10-20,797.6260182,transfer
2017-10-21,422.8846839,swap
2017-10-22,236.8254478,withdraw
2017-10-23,239.4723748,withdraw
2017-10-24,902.3859418,stake
2017-10-25,835.5774345,transfer
2017-10-26,557.9955765,stake
2017-10-27,619.9496924,transfer
2017-10-28,479.5823148,stake
2017-10-29,397.7498775,transfer
2017-10-30,916.3221124,swap
2017-10-31,134.3565765,withdraw
2017-11-01,424.2623218,swap
2017-11-02,351.1162889,transfer
2017-11-03,503.169213,transfer
2017-11-04,463.0555558,stake
2017-11-05,523.7006363,transfer
2017-11-06,148.5197875,swap
2017-11-07,518.0100865,transfer
2017-11-08,249.9946257,transfer
2017-11-09,192.4880355,stake
2017-11-10,74.1858766,transfer
2017-11-11,765.0260332,stake
2017-11-12,433.1675016,withdraw
2017-11-13,630.3772465,stake
2017-11-14,730.3174099,transfer
2017-11-15,682.5234987,withdraw
2017-11-16,475.7957119,transfer
2017-11-17,394.0195437,stake
2017-11-18,382.2003105,swap
2017-11-19,643.648309,withdraw
2017-11-20,499.8464114,swap
2017-11-21,850.6409255,swap
2017-11-22,875.9549645,withdraw
2017-11-23,178.8547742,swap
2017-11-24,144.871315,swap
2017-11-25,634.0969168,swap
2017-11-26,308.2134906,swap
2017-11-27,28.38501158,withdraw
2017-11-28,889.7562427,transfer
2017-11-29,234.6317596,swap
2017-11-30,929.9878452,withdraw
2017-12-01,720.2601064,withdraw
2017-12-02,765.026955,withdraw
2017-12-03,209.4468808,withdraw
2017-12-04,241.8524814,stake
2017-12-05,526.0550763,transfer
2017-12-06,180.3788541,transfer
2017-12-07,312.3773758,swap
2017-12-08,328.2478532,withdraw
2017-12-09,168.0336339,stake
2017-12-10,213.1310051,withdraw
2017-12-11,790.6663236,swap
2017-12-12,175.523896,transfer
2017-12-13,38.17281793,swap
2017-12-14,633.0613932,swap
2017-12-15,976.2232882,swap
2017-12-16,337.9016765,swap
2017-12-17,127.4691462,swap
2017-12-18,574.6834521,swap
2017-12-19,907.290669,swap
2017-12-20,786.221162,transfer
2017-12-21,626.2907097,transfer
2017-12-22,321.9059316,withdraw
2017-12-23,546.4613715,withdraw
2017-12-24,100.3323929,stake
2017-12-25,682.15597,stake
2017-12-26,727.8450587,transfer
2017-12-27,965.3813067,transfer
2017-12-28,267.7933852,stake
2017-12-29,28.27185485,transfer
2017-12-30,550.1523798,stake
2017-12-31,709.7225994,withdraw
2018-01-01,792.5034011,transfer
2018-01-02,201.8015437,transfer
2018-01-03,269.1353403,stake
2018-01-04,517.465016,swap
2018-01-05,337.2948019,swap
2018-01-06,861.9063717,withdraw
2018-01-07,479.0225522,transfer
2018-01-08,801.5828577,transfer
2018-01-09,584.8135629,stake
2018-01-10,775.3592402,swap
2018-01-11,339.3462567,swap
2018-01-12,833.1024557,withdraw
2018-01-13,281.8265924,swap
2018-01-14,550.6378199,swap
2018-01-15,221.867042,swap
2018-01-16,480.7712564,stake
2018-01-17,324.9934574,swap
2018-01-18,274.0363963,withdraw
2018-01-19,967.3151678,swap
2018-01-20,168.4733644,withdraw
2018-01-21,789.4525791,stake
2018-01-22,984.3233099,stake
2018-01-23,29.7024689,withdraw
2018-01-24,702.0371399,stake
2018-01-25,260.3826875,transfer
2018-01-26,50.08294609,transfer
2018-01-27,408.8606832,transfer
2018-01-28,935.8656321,transfer
2018-01-29,21.64744342,transfer
2018-01-30,592.006835,stake
2018-01-31,506.3825138,withdraw
2018-02-01,874.6503227,stake
2018-02-02,93.16169738,swap
2018-02-03,684.7107696,transfer
2018-02-04,683.3086014,transfer
2018-02-05,672.3892167,stake
2018-02-06,942.91115,swap
2018-02-07,824.8566537,stake
2018-02-08,51.55299898,withdraw
2018-02-09,476.3720222,transfer
2018-02-10,403.9735256,stake
2018-02-11,317.0457489,withdraw
2018-02-12,456.8233579,transfer
2018-02-13,390.3522431,transfer
2018-02-14,438.0105609,transfer
2018-02-15,979.469247,swap
2018-02-16,97.746645,stake
2018-02-17,923.0085611,transfer
2018-02-18,485.4343463,transfer
2018-02-19,627.504823,withdraw
2018-02-20,831.881137,stake
2018-02-21,366.8583989,withdraw
2018-02-22,436.117689,stake
2018-02-23,415.4232955,transfer
2018-02-24,380.9837123,swap
2018-02-25,926.2740284,withdraw
2018-02-26,830.6405923,swap
2018-02-27,117.90999,swap
2018-02-28,117.042119,swap
2018-03-01,433.5908197,stake
2018-03-02,107.670803,stake
2018-03-03,622.9021643,swap
2018-03-04,152.2546912,transfer
2018-03-05,527.1495313,transfer
2018-03-06,17.14774753,swap
2018-03-07,323.4303849,withdraw
2018-03-08,680.4188164,withdraw
2018-03-09,489.1985508,stake
2018-03-10,978.4867911,withdraw
2018-03-11,875.3627581,transfer
2018-03-12,365.4800713,swap
2018-03-13,55.03167606,withdraw
2018-03-14,847.1700371,swap
2018-03-15,912.1219672,withdraw
2018-03-16,822.4211195,stake
2018-03-17,136.6704415,transfer
2018-03-18,997.9359831,stake
2018-03-19,265.9983793,swap
2018-03-20,726.9628637,transfer
2018-03-21,908.9545276,transfer
2018-03-22,243.3302432,stake
2018-03-23,909.1759691,withdraw
2018-03-24,316.3867634,stake
2018-03-25,976.6490902,swap
2018-03-26,288.4474202,withdraw
2018-03-27,953.9014665,stake
2018-03-28,63.00920438,stake
2018-03-29,712.1792916,withdraw
2018-03-30,536.7900225,withdraw
2018-03-31,483.0983064,withdraw
2018-04-01,231.2593711,stake
2018-04-02,708.5398319,withdraw
2018-04-03,198.9013965,withdraw
2018-04-04,557.313378,withdraw
2018-04-05,260.7129094,transfer
2018-04-06,956.065166,swap
2018-04-07,38.3448819,withdraw
2018-04-08,207.7309973,swap
2018-04-09,249.8875003,withdraw
2018-04-10,419.9271475,withdraw
2018-04-11,240.4029395,transfer
2018-04-12,496.4355994,transfer
2018-04-13,873.740868,withdraw
2018-04-14,714.9427872,withdraw
2018-04-15,584.1623607,withdraw
2018-04-16,98.1131462,swap
2018-04-17,697.0521873,withdraw
2018-04-18,174.7501415,swap
2018-04-19,788.5037121,transfer
2018-04-20,257.5561909,swap
2018-04-21,422.878241,withdraw
2018-04-22,356.9655003,transfer
2018-04-23,860.2257755,stake
2018-04-24,135.2790141,transfer
2018-04-25,569.9884336,stake
2018-04-26,150.6409933,swap
2018-04-27,707.7478778,transfer
2018-04-28,906.0273465,transfer
2018-04-29,440.2615773,transfer
2018-04-30,493.2113377,swap
2018-05-01,928.1486081,withdraw
2018-05-02,525.7814748,swap
2018-05-03,492.7224537,transfer
2018-05-04,582.5458117,withdraw
2018-05-05,692.337439,transfer
2018-05-06,115.8145413,transfer
2018-05-07,822.8994225,stake
2018-05-08,441.1499772,transfer
2018-05-09,81.6250248,swap
2018-05-10,788.3208425,swap
2018-05-11,383.180472,swap
2018-05-12,109.3638201,withdraw
2018-05-13,637.4412491,stake
2018-05-14,881.3300399,stake
2018-05-15,888.8759743,transfer
2018-05-16,958.0868401,transfer
2018-05-17,869.0284052,stake
2018-05-18,12.11951015,withdraw
2018-05-19,386.4387547,swap
2018-05-20,820.3571541,transfer
2018-05-21,372.5904759,stake
2018-05-22,605.5330213,withdraw
2018-05-23,610.2537779,swap
2018-05-24,371.375051,transfer
2018-05-25,905.429188,swap
2018-05-26,508.1960619,swap
2018-05-27,470.1363639,stake
2018-05-28,997.5386082,stake
2018-05-29,498.5653604,swap
2018-05-30,186.6142694,swap
2018-05-31,517.9387286,transfer
2018-06-01,815.8765682,withdraw
2018-06-02,779.0917236,withdraw
2018-06-03,790.6959475,swap
2018-06-04,710.9435462,stake
2018-06-05,261.6756508,withdraw
2018-06-06,863.463245,swap
2018-06-07,894.5090307,stake
2018-06-08,202.2111697,transfer
2018-06-09,139.1510802,withdraw
2018-06-10,975.8489189,transfer
2018-06-11,869.640724,stake
2018-06-12,894.3037857,swap
2018-06-13,887.5126208,transfer
2018-06-14,546.2699558,swap
2018-06-15,649.9377193,withdraw
2018-06-16,549.9092236,transfer
2018-06-17,60.6942857,withdraw
2018-06-18,748.0480545,withdraw
2018-06-19,510.278713,withdraw
2018-06-20,651.231984,withdraw
2018-06-21,507.6134069,withdraw
2018-06-22,496.8932091,stake
2018-06-23,180.0712184,transfer
2018-06-24,285.926578,swap
2018-06-25,167.264165,swap
2018-06-26,203.7096327,stake
2018-06-27,973.2476066,swap
2018-06-28,161.5823113,swap
2018-06-29,276.5777201,swap
2018-06-30,594.6837612,transfer
2018-07-01,614.0767905,swap
2018-07-02,162.4343884,transfer
2018-07-03,795.7802515,swap
2018-07-04,787.3508392,swap
2018-07-05,244.9445272,transfer
2018-07-06,295.7796396,stake
2018-07-07,938.6079868,swap
2018-07-08,827.4147315,withdraw
2018-07-09,700.8190627,withdraw
2018-07-10,91.4108893,stake
2018-07-11,424.0814401,withdraw
2018-07-12,563.7088534,transfer
2018-07-13,195.5371751,swap
2018-07-14,453.7443163,swap
2018-07-15,605.0156187,swap
2018-07-16,334.1029133,swap
2018-07-17,783.1353708,withdraw
2018-07-18,842.0450858,withdraw
2018-07-19,330.3733747,withdraw
2018-07-20,840.2705829,transfer
2018-07-21,112.5408004,withdraw
2018-07-22,839.3518076,withdraw
2018-07-23,161.2229274,swap
2018-07-24,92.09788098,withdraw
2018-07-25,645.3576504,stake
2018-07-26,477.2179921,stake
2018-07-27,908.8116944,swap
2018-07-28,369.5573041,withdraw
2018-07-29,294.2807408,stake
2018-07-30,505.7275571,stake
2018-07-31,461.3867239,transfer
2018-08-01,350.9837658,swap
2018-08-02,696.8038857,stake
2018-08-03,761.9662156,stake
2018-08-04,854.4541293,swap
2018-08-05,973.1280387,withdraw
2018-08-06,273.9896302,swap
2018-08-07,718.9325477,transfer
2018-08-08,400.3156531,transfer
2018-08-09,680.3111522,transfer
2018-08-10,481.2218734,stake
2018-08-11,993.8353717,withdraw
2018-08-12,731.6131144,transfer
2018-08-13,952.9663874,swap
2018-08-14,836.619854,transfer
2018-08-15,903.8720011,stake
2018-08-16,816.2750052,transfer
2018-08-17,464.5675391,withdraw
2018-08-18,259.2705688,transfer
2018-08-19,376.6169737,withdraw
2018-08-20,30.03387031,withdraw
2018-08-21,528.7532358,swap
2018-08-22,510.0072223,withdraw
2018-08-23,529.9979602,stake
2018-08-24,974.2909127,stake
2018-08-25,912.3394634,withdraw
2018-08-26,170.0956505,withdraw
2018-08-27,375.1936963,transfer
2018-08-28,429.7166177,transfer
2018-08-29,366.9275887,swap
2018-08-30,800.511004,transfer
2018-08-31,528.7972932,stake
2018-09-01,576.3788188,transfer
2018-09-02,854.4834234,swap
2018-09-03,807.8688719,swap
2018-09-04,140.8894076,withdraw
2018-09-05,716.7754382,swap
2018-09-06,441.0817676,withdraw
2018-09-07,301.702414,stake
2018-09-08,59.51863269,stake
2018-09-09,492.3770647,transfer
2018-09-10,361.8823139,swap
2018-09-11,258.9979093,stake
2018-09-12,697.7250123,withdraw
2018-09-13,771.7905334,swap
2018-09-14,252.3416238,swap
2018-09-15,58.95296231,withdraw
2018-09-16,850.2651736,swap
2018-09-17,19.86014379,swap
2018-09-18,937.741369,stake
2018-09-19,631.3436752,withdraw
2018-09-20,328.6281688,stake
2018-09-21,254.0131305,withdraw
2018-09-22,18.91560762,transfer
2018-09-23,243.1167028,swap
2018-09-24,146.3510185,swap
2018-09-25,616.0445585,stake
2018-09-26,174.8801327,swap
2018-09-27,533.3435392,swap
2018-09-28,594.2152581,stake
2018-09-29,305.0612814,stake
2018-09-30,44.71429953,withdraw
2018-10-01,46.88134181,transfer
2018-10-02,36.08385887,stake
2018-10-03,741.7334205,withdraw
2018-10-04,324.8296078,stake
2018-10-05,798.3371841,withdraw
2018-10-06,437.4154956,transfer
2018-10-07,458.4681198,withdraw
2018-10-08,517.7537765,withdraw
2018-10-09,715.9011418,swap
2018-10-10,280.7678372,stake
2018-10-11,130.371476,withdraw
2018-10-12,560.4967618,stake
2018-10-13,333.707847,withdraw
2018-10-14,448.0664005,swap
2018-10-15,650.4772413,swap
2018-10-16,499.1844837,transfer
2018-10-17,624.0760289,withdraw
2018-10-18,548.7580021,swap
2018-10-19,742.3984082,stake
2018-10-20,708.8772515,withdraw
2018-10-21,538.8479929,withdraw
2018-10-22,682.1139907,transfer
2018-10-23,874.8240062,stake
2018-10-24,437.9485749,transfer
2018-10-25,418.635442,withdraw
2018-10-26,766.6031646,transfer
2018-10-27,586.7282987,withdraw
2018-10-28,80.29671242,withdraw
2018-10-29,893.1908955,transfer
2018-10-30,40.47527122,transfer
2018-10-31,750.9123926,withdraw
2018-11-01,761.2062013,transfer
2018-11-02,953.5799744,transfer
2018-11-03,63.59306432,withdraw
2018-11-04,600.8882922,stake
2018-11-05,433.5621649,transfer
2018-11-06,337.3266253,transfer
2018-11-07,99.4153747,swap
2018-11-08,567.0275785,stake
2018-11-09,484.2503184,transfer
2018-11-10,113.5089136,withdraw
2018-11-11,616.364612,swap
2018-11-12,740.5735891,swap
2018-11-13,769.605518,swap
2018-11-14,906.3194564,transfer
2018-11-15,415.3760345,withdraw
2018-11-16,953.5420409,swap
2018-11-17,866.775111,stake
2018-11-18,303.5365553,swap
2018-11-19,167.690207,swap
2018-11-20,441.0355022,stake
2018-11-21,407.8797209,swap
2018-11-22,579.9621123,swap
2018-11-23,587.55237,stake
2018-11-24,752.4871145,transfer
2018-11-25,514.7910487,stake
2018-11-26,113.7744145,transfer
2018-11-27,859.7084222,transfer
2018-11-28,316.6669374,transfer
2018-11-29,971.5844857,stake
2018-11-30,126.6815076,stake
2018-12-01,958.6686605,transfer
2018-12-02,100.1016888,stake
2018-12-03,238.7257766,transfer
2018-12-04,56.11414267,stake
2018-12-05,708.0620152,withdraw
2018-12-06,851.7957492,stake
2018-12-07,439.730371,stake
2018-12-08,929.2368543,stake
2018-12-09,594.396081,transfer
2018-12-10,633.7070641,transfer
2018-12-11,846.9650097,withdraw
2018-12-12,303.832203,withdraw
2018-12-13,360.7230641,swap
2018-12-14,906.8924,withdraw
2018-12-15,901.9538611,transfer
2018-12-16,976.7179484,withdraw
2018-12-17,902.8199333,withdraw
2018-12-18,136.0983157,stake
2018-12-19,825.4870433,withdraw
2018-12-20,415.7400933,swap
2018-12-21,990.8933424,stake
2018-12-22,477.5581547,transfer
2018-12-23,558.2977217,swap
2018-12-24,534.4771661,transfer
2018-12-25,328.5196596,swap
2018-12-26,84.271868,stake
2018-12-27,896.6947181,swap
2018-12-28,804.6490544,swap
2018-12-29,148.1315128,withdraw
2018-12-30,779.0005886,transfer
2018-12-31,629.5881994,stake
2019-01-01,415.05235,swap
2019-01-02,261.4809376,transfer
2019-01-03,861.1314957,transfer
2019-01-04,703.1863767,withdraw
2019-01-05,552.2625104,transfer
2019-01-06,613.4728486,stake
2019-01-07,100.1555203,withdraw
2019-01-08,479.1805633,swap
2019-01-09,201.7632899,stake
2019-01-10,216.2998422,stake
2019-01-11,664.6909227,stake
2019-01-12,912.1435903,withdraw
2019-01-13,409.7190444,transfer
2019-01-14,215.6717803,stake
2019-01-15,652.2594679,transfer
2019-01-16,872.4751759,transfer
2019-01-17,750.8356131,stake
2019-01-18,870.0696582,transfer
2019-01-19,541.1891243,withdraw
2019-01-20,754.3574819,withdraw
2019-01-21,148.6639138,swap
